image_url,orignal_price,percentage_off,product_description,product_name,product_price,ratings,url
https://m.media-amazon.com/images/I/31at-SSO6wL._SY445_SX342_.jpg,₹1999,-75%,"(None,)",IndoPrimo Men's Regular Fit Casual Shirt,₹499,3.5 out of 5 stars,https://www.amazon.in/IndoPrimo-Cotton-Chinese-Collar-Sleeves/dp/B09TDMKXJ3/ref=sr_1_114?keywords=shirts+for+men&qid=1690717983&sr=8-114
https://m.media-amazon.com/images/I/419sHBGYWsL._SX342_SY445_.jpg,₹2299,-46%,"With super fine stitching and elegant construction, this impeccable design from Arrow is a must-have for your workwear wardrobe. Made from breathable pure cotton, it provides you comfort on a long day.",Arrow Men Shirt,"₹1,239",Previous page,https://www.amazon.in/Arrow-White-Formal-Shirt-ARADOSH1389_40/dp/B0C24F23N4/ref=sr_1_115?keywords=shirts+for+men&qid=1690717983&sr=8-115
https://m.media-amazon.com/images/I/41ah3S0mXVL._SX342_SY445_.jpg,₹1699,-50%,Allen Solly casual 100% shirt for mens,Allen Solly Men's Regular Fit Formal Shirt,₹849,3.3 out of 5 stars,https://www.amazon.in/Allen-Solly-Regular-Shirt-ASSFQSPF459628_Teal/dp/B0C7W6T24J/ref=sr_1_113?keywords=shirts+for+men&qid=1690717983&sr=8-113
https://m.media-amazon.com/images/I/51VKk9Ju-iL._SX342_SY445_.jpg,₹2399,-60%,"MENS SHIRT, S",U.S. POLO ASSN. Men's Regular Fit Button Down Shirt,₹960,Previous page,https://www.amazon.in/Association-Regular-Button-Shirt-USSHTO0951_Lt/dp/B09XXLW28P/ref=sr_1_112?keywords=shirts+for+men&qid=1690717983&sr=8-112
https://m.media-amazon.com/images/I/41EnCtFjWuL._SX342_SY445_.jpg,₹2099,-66%,"INKAST 100% Cotton Indigo shirt with western yoke. Apt for casual outings, this shirt will keep you comfortable and stylish all day long.",Amazon Brand - Inkast Denim Co. Men's Slim Fit Casual Shirt,₹719,4.0 out of 5 stars,https://www.amazon.in/Amazon-Brand-Inkast-S-01C_Ice-Blue_X-Large/dp/B07GSPKQDJ/ref=sr_1_111?keywords=shirts+for+men&qid=1690717983&sr=8-111
https://m.media-amazon.com/images/I/41DCYhfL+fL._SX342_SY445_.jpg,₹1499,-70%,"(None,)",Majestic Man Pure Cotton Stripted Casual Men's Shirt,₹449,3.7 out of 5 stars,https://www.amazon.in/Majestic-Man-Cotton-Stripted-Casual/dp/B0B96JBWBS/ref=sr_1_110?keywords=shirts+for+men&qid=1690717983&sr=8-110
https://m.media-amazon.com/images/I/41lPNRWiu8L._SY445_SX342_.jpg,₹1499,-45%,"(None,)","Campus Sutra Men's Red Striped Button Up Collared Regular Fit Shirt for Casual Wear | Shirt Crafted with Regular Sleeve, Comfort Fit & High-Performance for Everyday Wear",₹824,Previous page,https://www.amazon.in/Campus-Sutra-Collared-High-Performance-Everyday/dp/B0BXDFNKRP/ref=sr_1_120_sspa?keywords=shirts+for+men&qid=1690717983&sr=8-120-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
https://m.media-amazon.com/images/I/51pvfYkdp9L._SX342_SY445_QL70_FMwebp_.jpg,₹1899,-58%,Maroon Shirt Tight For Men Soft and Breathable Cotton Fabric Garment dyed solid color shirt,Mens Cheks Casual Big Size Shirt,₹799,Previous page,https://www.amazon.in/Mens-Cheks-Casual-Shirt-Maroon/dp/B0BG2ZHXDX/ref=sr_1_117_sspa?keywords=shirts+for+men&qid=1690717983&sr=8-117-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
https://m.media-amazon.com/images/I/31SoUm+TAbL._SX342_SY445_.jpg,₹1899,-69%,"Symbol casual shirts are made from soft comfortable fabrics for everyday wear and offer enhanced comfort and style at an affordable price. Apt for casual occasions, This shirt is made with classic styling details.",Amazon Brand - Symbol Men's Solid Regular Fit Casual Shirt,₹589,3.9 out of 5 stars,https://www.amazon.in/Amazon-Brand-Regular-AZ-SY-RR-12A-X-Large/dp/B0822PFQH6/ref=sr_1_119_sspa?keywords=shirts+for+men&qid=1690717983&sr=8-119-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
https://m.media-amazon.com/images/I/412oftfolzL._SY445_SX342_.jpg,₹1999,-75%,"Sea Green Shirt for Men Full Sleeves, Regular Collar, Full Placket with Button Closure, Midium Length, Solid, Patch Pocket.",THE SOUL PATROL Men Cotton Solid Woven Full Sleeve Shirt,₹495,2.5 out of 5 stars,https://www.amazon.in/SOUL-PATROL-Cotton-Solid-Woven/dp/B0BFRGLX45/ref=sr_1_118_sspa?keywords=shirts+for+men&qid=1690717983&sr=8-118-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
https://m.media-amazon.com/images/I/31nbWBFJOWL._SY445_SX342_.jpg,₹1599,-46%,Update your look with this Blue Solid Slim Fit shirt from Allen Solly by Allen Solly and enjoy the attention.,Allen Solly Men Shirt,₹859,3.8 out of 5 stars,https://www.amazon.in/Allen-Solly-Fitted-Shirt-ASSFQMOP403092_Blue/dp/B0B4PCWTG1/ref=sr_1_109?keywords=shirts+for+men&qid=1690717983&sr=8-109
https://m.media-amazon.com/images/I/517o+z8cLyL._SY445_SX342_.jpg,₹3999,-90%,Men casual shirt || men shirt casual || men shirt casual stylish || men shirt casual stylish cotton,Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Geo),₹419,4.0 out of 5 stars,https://www.amazon.in/Lymio-Casual-Shirt-Stylish-Printed/dp/B0BWS63ZGC/ref=sr_1_106?keywords=shirts+for+men&qid=1690717983&sr=8-106
https://m.media-amazon.com/images/I/51iQvn61YbL._SY445_SX342_.jpg,₹1999,-84%,This Casual shirt offers a professional look for the true business man. It's the perfect day-to-night shirt. Wear it with some slacks to the office and throw on some jeans at night for drinks with the guys. Whatever the occasion this shirt will be your go-to. The style you want and the feel you need all rolled into this shirt.,LookMark Men's Poly Cotton Digital Printed Half Sleeve Shirt,₹329,3.6 out of 5 stars,https://www.amazon.in/LookMark-Cotton-Stitched-Printed-Elias-XL/dp/B0BWYQSZGN/ref=sr_1_107?keywords=shirts+for+men&qid=1690717983&sr=8-107
https://m.media-amazon.com/images/I/41RoW5edphL._SY445_SX342_.jpg,₹3999,-90%,Men casual shirt || men shirt casual || men shirt casual stylish || men shirt casual stylish cotton,Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Beach-Floral-BSY),₹419,4.3 out of 5 stars,https://www.amazon.in/Lymio-Casual-Stylish-Printed-Beach-Floral-BSY/dp/B0C23X4BJB/ref=sr_1_105?keywords=shirts+for+men&qid=1690717983&sr=8-105
https://m.media-amazon.com/images/I/417dWvGEn1L._SX342_SY445_.jpg,₹2099,-65%,"Upgrade your wardrobe with this shirt, tailored in from Van Heusen by Van Heusen.",Van Heusen Men Formal Shirt,₹739,4.0 out of 5 stars,https://www.amazon.in/Van-Heusen-Mens-Shirt-VHSFRSLBH85213_White/dp/B0B5YFLX1K/ref=sr_1_104?keywords=shirts+for+men&qid=1690717983&sr=8-104
https://m.media-amazon.com/images/I/51yUI8YGhoL._SY445_SX342_QL70_ML2_.jpg,₹1999,-86%,"There are just so many choices for men when it comes to partywear shirts these days that I’m sure you might become overwhelmed. These shirts call for glossy fabrics Rayon. Go with colors that are forever classy like Multi colors. if you want to create some drama but if you want the outfit to look more youthful, go with bright and vibrant colors. Comfortable Material Printed Shirts for men are made using the Best fabrics that are durable and comfortable for long-term use and for any weather. They come in the latest designs along with unique color combinations. Feel your best in this Printed, Rayon shirt by Leriya Fashion. The breathable and fitting fabric ensures your comfort all day long, no matter the occasion. It is suitable whether it is for casual scenes or special scenes. You can wear it for Vacation, Summer, and Outings also perfect for Holidays. Leriya Fashion has many kinds of men's, And women's fashion, like casual/ formal button shirts, t-shirts, tops, Sweatshirts, Hoodies, Western Dresses, etc. We aim to offer well-made, and comfortable clothing for men and women, we will make adjustments and fine-tune it according to customers' reviews.",Leriya Fashion Shirts for Men || Rayon Tropical Leaf Printed & Preppy Short Sleeves || Cool Shirts for Men || Shirts for Men Regular Fit || Summer Wear Shirts for Men,₹279,3.6 out of 5 stars,https://www.amazon.in/Leriya-Fashion-Tropical-XX-Large-Off-White/dp/B0BYZ4HZLX/ref=sr_1_84?keywords=shirts+for+men&qid=1690717977&sr=8-84
https://m.media-amazon.com/images/I/41wIMAPVVZL._SY445_SX342_.jpg,₹1999,-80%,Lyriq Casual Shirt For Men,Lyriq Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt,₹409,4.5 out of 5 stars,https://www.amazon.in/Lyriq-Casual-Shirt-Stylish-Printed/dp/B0BY768D75/ref=sr_1_101?keywords=shirts+for+men&qid=1690717983&sr=8-101
https://m.media-amazon.com/images/I/316TtWS9FVL._SY445_SX342_.jpg,₹1999,-50%,"(None,)",Van Heusen Men Shirt,₹999,3.9 out of 5 stars,https://www.amazon.in/Van-Heusen-Sport-Shirt-VSSFWSLBR63588_Peach/dp/B0BD7PY1QZ/ref=sr_1_83?keywords=shirts+for+men&qid=1690717977&sr=8-83
https://m.media-amazon.com/images/I/41RhA3y3QEL._SX342_SY445_.jpg,₹2499,-68%,"A gentleman can never truly have too many shirts, especially when they look this good. An Amazon brand– house & shields celebrates the true passion and spirit of varsity culture and its heritage. Our products are created for everyday lifestyle needs of the man who loves to sport a smart casual look. Each product is designed to lend a unique visual appeal, in hand-picked materials and crafted with precision.",Amazon Brand - House & Shields Men Casual Shirt,₹799,3.9 out of 5 stars,https://www.amazon.in/Amazon-Brand-Shields-Checkered-AW19-HSSH-11_40025-A_White_XL/dp/B07TMR4BFB/ref=sr_1_82?keywords=shirts+for+men&qid=1690717977&sr=8-82
https://m.media-amazon.com/images/I/417rNrqBr2L._SY445_SX342_.jpg,₹1999,-75%,"This Casual shirt offers a professional look for the true business man. It's the perfect day-to-night shirt. Wear it with some slacks to the office and throw on some jeans at night for drinks with the guys. Whatever the occasion this shirt will be your go-to. The style you want and the feel you need all rolled into this shirt. Please check the size chart for more details before ordering Material & Care100% Premium Cotton (Machine Wash Regular)Style Tip Enhance your look by wearing this trendy shirt. Team it with a pair of Chinos and white sneakers for a fun Smart Casual look About the Brand indoPrimo Finding Basic Menswear for daily use can be hard among todays Fast fashion world, where trends change daily. That's why we started IndoPrimo, to create a one stop shop for premium essential clothing for everyday use at rock bottom prices",IndoPrimo Men's Cotton Casual Shirt for Men Full Sleeves,₹499,3.7 out of 5 stars,https://www.amazon.in/IndoPrimo-Cotton-Casual-Sleeves-X-Large/dp/B09T9GFH7H/ref=sr_1_81?keywords=shirts+for+men&qid=1690717977&sr=8-81
https://m.media-amazon.com/images/I/41ZCDRaHIgL._SY445_SX342_.jpg,₹1999,-82%,Casual Shirt For Men,Lyriq Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt,₹359,4.1 out of 5 stars,https://www.amazon.in/Lyriq-Casual-Shirt-Stylish-Printed/dp/B0BV3FT484/ref=sr_1_78?keywords=shirts+for+men&qid=1690717977&sr=8-78
https://m.media-amazon.com/images/I/41wIMAPVVZL._SY445_SX342_.jpg,₹1999,-80%,Lyriq Casual Shirt For Men,Lyriq Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt,₹409,4.5 out of 5 stars,https://www.amazon.in/Lyriq-Casual-Shirt-Stylish-Printed/dp/B0BY768D75/ref=sr_1_79?keywords=shirts+for+men&qid=1690717977&sr=8-79
https://m.media-amazon.com/images/I/41N8weFE4YL._SX342_SY445_QL70_ML2_.jpg,₹1799,-55%,"GLORYBOYZ provides stylish and updated attires. You can wear this stylish shirt for any occasion. Our shirt is designed to give you an elegant look with a blend of style and comfort. This apparel is a great outfit for any occasion. Wear it at functions, an ethnic day at the office, festivals, etc. to brighten the atmosphere with your presence. GLORYBOYZ offers this shirt that is available in multiple colors for you to choose from. This shirt is made from the finest quality material, making it easy to wash. This can be washed at home or get it dry cleaned for maintaining the beauty of this shirt.",GLORYBOYZ Men's Regular Fit Horizontal Striped Soft Comfortable Trendy Shirt Full Sleeve with Pocket,₹809,Previous page,https://www.amazon.in/GLORYBOYZ-Regular-Horizontal-Striped-Comfortable/dp/B0C9MW4NV1/ref=sr_1_100_sspa?keywords=shirts+for+men&qid=1690717983&sr=8-100-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
https://m.media-amazon.com/images/I/51Y4uya08WL._SY445_SX342_QL70_ML2_.jpg,₹1999,-80%,"This Casual shirt offers a professional look for the true business man. It's the perfect day-to-night shirt. Wear it with some slacks to the office and throw on some jeans at night for drinks with the guys. Whatever the occasion this shirt will be your go-to. The style you want and the feel you need all rolled into this shirt. Please check the size chart for more details before ordering Material & Care100% Premium Cotton (Machine Wash Regular)Style Tip Enhance your look by wearing this trendy shirt. Team it with a pair of Chinos and white sneakers for a fun Smart Casual look About the Brand indoPrimo Finding Basic Menswear for daily use can be hard among todays Fast fashion world, where trends change daily. That's why we started IndoPrimo, to create a one stop shop for premium essential clothing for everyday use at rock bottom prices",IndoPrimo Casual Shirt for Men || Shirt for Men || Men Stylish Shirt || Men Printed Shirt || Men Full Sleeve Shirt || Men Satin Shirt,₹397,Previous page,https://www.amazon.in/IndoPrimo-Casual-Stylish-Printed-Sleeve/dp/B0CC9JLZK3/ref=sr_1_76?keywords=shirts+for+men&qid=1690717977&sr=8-76
https://m.media-amazon.com/images/I/31thtaG-vbL._SX342_SY445_.jpg,₹1799,-76%,"(None,)",OTUS Men's Cotton Casual/Formal Slim Fit Solid Shirt,₹428,3.5 out of 5 stars,https://www.amazon.in/OTUS-Cotton-Casual-Solid-Shirt/dp/B0B5RMHKJS/ref=sr_1_77?keywords=shirts+for+men&qid=1690717977&sr=8-77
https://m.media-amazon.com/images/I/31FSKP4Z9mL._SY445_SX342_.jpg,₹1499,-68%,"Introducing the Swadesi Stuff Regular Fit Poly Cotton Full Sleeve Solid Casual Shirt for Men, a stylish and comfortable addition to your wardrobe. Crafted with care, this shirt offers a perfect blend of durability and breathability.",SWADESI STUFF Ragular Fit Full Sleev Solid Casual Shirt for Men,₹474,5.0 out of 5 stars,https://www.amazon.in/SWADESI-STUFF-Ragular-Sleev-Casual/dp/B0C96KMHK1/ref=sr_1_75?keywords=shirts+for+men&qid=1690717977&sr=8-75
https://m.media-amazon.com/images/I/41qKOxrO81L._SX342_SY445_.jpg,₹1999,-75%,"(None,)",IndoPrimo Men's Regular Fit Cotton Casual Checks Shirt for Men,₹499,3.6 out of 5 stars,https://www.amazon.in/IndoPrimo-Regular-Cotton-Casual-X-Large/dp/B0BNMZP5CH/ref=sr_1_73?keywords=shirts+for+men&qid=1690717977&sr=8-73
https://m.media-amazon.com/images/I/41fr5FFKhrL._SX342_SY445_.jpg,₹1299,-69%,"Contemporary, off-beat and stylish brand Hammersmith has made fashion available to everyone without burning a hole in the pocket. With their range of casual and formal menswear, there is plethora of options to choose from for a man-on-the-go. For a man of style and spirit, Hammersmith brings this shirt in the most desired tailored fit! A vibrant palette, rich fabrics and pocket-friendly apparel is what you get when you shop at Hammersmith. This shirt keeps the promise while keeping your look breezy and dressed down!",HammerSmith Men Shirt,₹397,3.6 out of 5 stars,https://www.amazon.in/HammerSmith-Mens-Regular-Shirt-HSCSM073_Crimson/dp/B09NBHVJF3/ref=sr_1_74?keywords=shirts+for+men&qid=1690717977&sr=8-74
https://m.media-amazon.com/images/I/41mb0LJI3uL._SY445_SX342_.jpg,₹2499,-84%,"Our Men's Summer Casual Shirt is a great shirt for wearing with jeans or shorts. Made of Rayon Blend and featuring a high-quality print, this casual shirt will add some style to your wardrobe. This casual-style shirt for men is a must-have! It's a great addition to your wardrobe and will easily fit in with any occasion. Whether you're wearing it for work or hanging out with friends this shirt is sure to get you compliments. Greciilooks shirt can be worn anywhere at any time, in any style! The perfect shirt to wear while out on the town or just relaxing around the house.",GRECIILOOKS Casual Shirt for Men| Shirts for Men| Mens Shirt| Fit Poplin Solid Shirts for Men| Button Down Shirts | Short Sleeve Shirt Regular,₹399,3.4 out of 5 stars,https://www.amazon.in/GRECIILOOKS-Casual-Shirts-Poplin-Regular/dp/B0BY8RMQ7C/ref=sr_1_68?keywords=shirts+for+men&qid=1690717977&sr=8-68
https://m.media-amazon.com/images/I/31LmKXXOZyL._SX342_SY445_.jpg,₹1399,-57%,"(None,)",Amazon Brand - Symbol Men Casual Shirt,₹599,3.9 out of 5 stars,https://www.amazon.in/Amazon-Brand-Symbol-Regular-AZ-SY-RM-06_KrtPlkt_Brown/dp/B08FJYQPRK/ref=sr_1_67?keywords=shirts+for+men&qid=1690717977&sr=8-67
https://m.media-amazon.com/images/I/41d6dvsd5OL._SX342_SY445_.jpg,₹1499,-53%,"(None,)","Campus Sutra Men's Collared Button Up Shirt for Casual Wear | Premium Stretchable Cotton Shirt Crafted with Regular Sleeve, Comfort Fit & High-Performance for Everyday Wear",₹710,4.0 out of 5 stars,https://www.amazon.in/Campus-Sutra-Checkered-Collared-High-Performance/dp/B0BWRFZBP3/ref=sr_1_65?keywords=shirts+for+men&qid=1690717977&sr=8-65
https://m.media-amazon.com/images/I/41zXMumNKML._SY445_SX342_.jpg,₹1399,-67%,"(None,)",Dark Age Men's Regular Fit Cotton Casual Checks Shirt for Men Full Sleeves,₹459,2.7 out of 5 stars,https://www.amazon.in/Dark-Age-Regular-Sleeves-SHIRT1314-XXL/dp/B0C171GG7N/ref=sr_1_71_sspa?keywords=shirts+for+men&qid=1690717977&sr=8-71-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
https://m.media-amazon.com/images/I/41g0NcQkkxL._SY445_SX342_.jpg,₹1999,-84%,"Shop from a wide range of Shirt from IndoPrimo. Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look.",IndoPrimo Men's Regular Fit Cotton Casual Shirt,₹310,3.9 out of 5 stars,https://www.amazon.in/IndoPrimo-Regular-Cotton-Casual-Medium/dp/B08M42R678/ref=sr_1_72_sspa?keywords=shirts+for+men&qid=1690717977&sr=8-72-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
https://m.media-amazon.com/images/I/31TpO3y0vCL._SX342_SY445_.jpg,₹1399,-61%,"An Amazon brand, symbol is built on the pillars of quality, reliability and affordability, offering a range of lifestyle essentials that help you look good every day. This regular fit 100% cotton solid shirt is styled with classic collar and single chest pocket on wearers left. Wear this shirt with a pair of chinos or denims for your everyday casual look.",Amazon Brand - Symbol Men's Regular Fit Casual Shirt,₹549,3.8 out of 5 stars,https://www.amazon.in/Amazon-Brand-Symbol-Regular-AZ-SY-RR-12A-06_Pear/dp/B0822PDJSB/ref=sr_1_70_sspa?keywords=shirts+for+men&qid=1690717977&sr=8-70-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
https://m.media-amazon.com/images/I/418Umt2ss6L._SY445_SX342_.jpg,₹899,-49%,"This Casual Solid shirt has a Slim fit, Spread collar, full button Placket, Full Sleeves, and a curved hemline Size and Fit Slim Fit The Model (height 6 foot and shoulders 18 inches is wearing size 40/M Please check the size chart for more details before ordering Material & Care 100% Premium Cotton (Machine Wash Regular) Style Tip Enhance your look by wearing this Casual Stylish Men's shirt, Team it with a pair of Chinos or Tapered Denim and Sneakers for a fun Smart Casual look About the Brand Finding Basic Menswear for daily use can be hard among todays Fast fashion world, where trends change daily. That’s why we started , to create a one stop shop for premium essential clothing for everyday use at lowest prices",Dark Age Men's Full Sleeve Cotton Checks Casual Shirt (DA - SHIRT1401),₹459,Previous page,https://www.amazon.in/Dark-Age-Sleeve-Cotton-Checks/dp/B0C6ZT73T8/ref=sr_1_69_sspa?keywords=shirts+for+men&qid=1690717977&sr=8-69-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
https://m.media-amazon.com/images/I/41TxNIo3cQL._SY445_SX342_QL70_FMwebp_.jpg,₹1999,-75%,"(None,)",IndoPrimo Men's Cotton Casual Shirt for Men Full Sleeves,₹499,3.6 out of 5 stars,https://www.amazon.in/IndoPrimo-Cotton-Casual-Sleeves-X-Large/dp/B0BVV9HG3B/ref=sr_1_62?keywords=shirts+for+men&qid=1690717977&sr=8-62
https://m.media-amazon.com/images/I/41imUr25UjL._SX342_SY445_.jpg,₹1749,-50%,Allen Solly casual 100% shirt for mens,Allen Solly Men's Regular Fit Formal Shirt,₹869,3.8 out of 5 stars,https://www.amazon.in/Allen-Solly-Regular-Shirt-ASSFQSPFR11092_Black/dp/B0C7W35DG1/ref=sr_1_61?keywords=shirts+for+men&qid=1690717977&sr=8-61
https://m.media-amazon.com/images/I/41I4ib0eshL._SX342_SY445_.jpg,₹999,-51%,Men Navy Solid Polo Tshirt,Peter England Men Polo Shirt,₹489,4.7 out of 5 stars,https://www.amazon.in/Peter-England-Mens-Shirt-PCKPSSGB975680_Black/dp/B0C1RY74ZB/ref=sr_1_60?keywords=shirts+for+men&qid=1690717977&sr=8-60
https://m.media-amazon.com/images/I/31zujXbCy9L._SX342_SY445_.jpg,₹1699,-65%,"An Amazon brand, Symbol is built on the pillars of quality, reliability and affordability, offering a range of lifestyle essentials that help you look good every day. This classic formal shirt is crafted with precision in cotton blend, two tone Fil a Fil fabric, to offer enhanced comfort and style, all at a great value. This shirt comes in a range of colors to choose for any formal or semi formal ocassion. To complete the look, pair it with an elegant solid formal trouser and brown leather shoes for a lasting impression. Now, look good every day with Symbol fashion essentials.",Amazon Brand - Symbol Men's Regular Fit Formal Shirt,₹599,4.0 out of 5 stars,https://www.amazon.in/Amazon-Brand-Symbol-Regular-SS20-SYM-FS-01_EPP-1A_White/dp/B081QJRMW9/ref=sr_1_59?keywords=shirts+for+men&qid=1690717977&sr=8-59
https://m.media-amazon.com/images/I/41--sgJ9u7L._SY445_SX342_.jpg,₹1999,-86%,shirt for men shirts for men funky casual shirt for boys shirt men floral sparky goa beach shirt for men casual shirts for men regular fit casual shirts for men pathaan movie cord shirt for men half sleeves festive shirts menover shirt gift,DHRUVI TRENDZ Shirt for Men || Rayon Casual Shirt for Men || Turn-Down Collar Shirt for Boys || Splash Ink Style Printed Shirts || Men Stylish Shirt with Preppy Short Sleeve.,₹279,3.2 out of 5 stars,https://www.amazon.in/DHRUVI-TRENDZ-Turn-Down-Printed-XX-Large/dp/B0BY8V6HNP/ref=sr_1_58?keywords=shirts+for+men&qid=1690717977&sr=8-58
https://m.media-amazon.com/images/I/411tKW+f64L._SY445_SX342_.jpg,₹1999,-80%,"Shop from a wide range of Shirts from IndoPrimo. Perfect for your everyday use, festival you could pair it with a stylish pair of Jeans or Chinos to complete the look.",IndoPrimo Men's Cotton Casual Regular Fit Checks Shirt for Men Full Sleeves,₹399,4.8 out of 5 stars,https://www.amazon.in/IndoPrimo-Cotton-Casual-Regular-Sleeves/dp/B0C9J2TND4/ref=sr_1_56?keywords=shirts+for+men&qid=1690717977&sr=8-56
https://m.media-amazon.com/images/I/41EThfNH30L._SY445_SX342_.jpg,₹1499,-69%,"(None,)",Majestic Man Cotton Solid Half Sleeve Shirt for Men,₹469,4.0 out of 5 stars,https://www.amazon.in/Majestic-Man-Cotton-Sleeve-X-Large/dp/B0BXCW4F3K/ref=sr_1_57?keywords=shirts+for+men&qid=1690717977&sr=8-57
https://m.media-amazon.com/images/I/41O2-qMwglL._SX342_SY445_.jpg,₹1799,-50%,Allen Solly casual 100% shirt for mens,Allen Solly Men's Regular Fit Formal Shirt,₹899,Previous page,https://www.amazon.in/Allen-Solly-Regular-Shirt-ASSFQSPFS40673_Light/dp/B0C7W4TB3V/ref=sr_1_55?keywords=shirts+for+men&qid=1690717977&sr=8-55
https://m.media-amazon.com/images/I/41q4uHuse5L._SY445_SX342_.jpg,₹899,-65%,KETCH Slim Fit Y/D TWILL CHECKS WHITE/BEIGE Shirt,KETCH Men Shirt,₹314,4.1 out of 5 stars,https://www.amazon.in/KETCH-Letter-Print-Straight-KHSH000333_White/dp/B0B51712RR/ref=sr_1_54?keywords=shirts+for+men&qid=1690717977&sr=8-54
https://m.media-amazon.com/images/I/31ZrphlQptL._SY445_SX342_.jpg,₹999,-70%,"Men's classic polycotton solid shirt, with a spread collar, classic front and yoke at the back. Slim fit men's shirt with long sleeves, spread collar, patch pocket and a curved hemline. A classy stylist shirt for men, which can be paired with your favourite pair of denims and classic ankle boots for a smart casual look.",JEFF ERIC Casual Shirt for Men| Shirt for Men| Men Check Shirt| Mens Shirt| Solid Shirt,₹299,2.8 out of 5 stars,https://www.amazon.in/JEFF-ERIC-Casual-Stylish-JEPCPL-BR-M/dp/B0C3DMVQQ3/ref=sr_1_53?keywords=shirts+for+men&qid=1690717977&sr=8-53
https://m.media-amazon.com/images/I/410P4SftaWL._SY445_SX342_.jpg,₹1999,-86%,"There are just so many choices for men when it comes to party shirts these days that I’m sure you might become overwhelmed. These shirts call for Soft fabrics Rayon. Go with colors that are forever classy like white and Black. if you want to create some drama but if you want the outfit to look more youthful, go with bright and vibrant colors. Classy & Charming Look Upgrade your fashion quotient with these shirts for men as they give you a new look and appeal. Made to make you look good effortlessly, wear them on any day & Night, in any mood, you will surely feel good as you look! Upgrade your fashion quotient with This Printed shirt for men as they give you a new look and appeal. Made to make you look good effortlessly, wear them on any day, in any mood, you will surely feel good as you look. These Shirt For Boys Are Perfect For Beach wear, Casual Wear, Office Wear, Party wear, Evening wear, Travelling Wear, and Hangout Wear. Pair the Stylish shirt for men with denim shorts or cargo pants to get the most out of your outfit. This outfit also calls for cool sandals, loafers, or even flip-flops.",DHRUVI TRENDZ Shirts for Men | Rayon Abstract Printed Shirts | Regular Fit Shirts for Boys | Ideal for Travel | Picnic | Summer Wear Shirt for Men | Beach Shirts for Men,₹279,3.4 out of 5 stars,https://www.amazon.in/DHRUVI-TRENDZ-Abstract-Printed-XX-Large/dp/B0BYT4QTW5/ref=sr_1_49?keywords=shirts+for+men&qid=1690717970&sr=8-49
https://m.media-amazon.com/images/I/411lMrS5lNS._SY445_SX342_.jpg,₹999,-53%,"(None,)",OJASS Men's Regular Fit Casual Denim Shirt,₹473,3.7 out of 5 stars,https://www.amazon.in/OJASS-Regular-Casual-Denim-Shirt/dp/B09BJWFWB4/ref=sr_1_47?keywords=shirts+for+men&qid=1690717970&sr=8-47
https://m.media-amazon.com/images/I/41WgDmpslwL._SY445_SX342_.jpg,₹2099,-64%,"Enhance your look by wearing this Casual Stylish Men's shirt. This shirt has been designed keeping in mind the latest trends in a casual fashion or occassional fashion. Refresh your wardrobe with this Shirt. Pair it up with dark denims or classic chinos for everyday casual look. It will lend a stylish and formal touch to your personality. The full sleeved shirt with superior cotton fabric makes a comfortable wear for a long-outing. This shirt can be best teamed with a pair of black trousers or jeans. Wash instructions- Hand wash, Tumble dry at temperature indicated, Do not use chlorine bleach, Hang to dry after removing excess water.",Swoke 100% Cotton Office Wear Casual Full Sleeves Shirt with Checks for Men (SWK01008),₹749,Previous page,https://www.amazon.in/Swoke-Cotton-Office-Sleeves-SWK0038QL/dp/B0BYWFQBST/ref=sr_1_52_sspa?keywords=shirts+for+men&qid=1690717977&sr=8-52-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
https://m.media-amazon.com/images/I/41AVlafVNNL._SX342_SY445_.jpg,₹1749,-70%,The Indian Garage Co Khaki Slim Fit Checked Shirts,The Indian Garage Co Men's Slim Fit Shirt,₹524,3.5 out of 5 stars,https://www.amazon.in/Indian-Garage-Co-Shirt-1119-SH25-09/dp/B087S7QFJH/ref=sr_1_46?keywords=shirts+for+men&qid=1690717970&sr=8-46
